[54-2][87-2][384-2][389-2][400-2][544-2];1333.54,[101-2][264-2][320-2][347-2][394-2][401-2];1316.41,[47-2][204-2][234-2][350-2][483-2][578-2];1203.35,[47-2][204-2][234-2][350-2][483-2][516-2];1189.38,[36-2][68-2][364-2][398-2][408-2][516-2];1173.27,[117-2][190-2][191-2][305-2][342-2][430-2];1158.74,[154-2][224-2][328-2][351-2][455-2][509-2];1157.55,[36-2][60-2][73-2][166-2][437-2][578-2];1150.54,[54-2][165-2][252-2][316-2][364-2][434-2];1117.25,[29-2][73-2][159-2][166-2][437-2][578-2];1090.04,[32-2][106-2][169-2][384-2][493-2][571-2];1066.01,[47-2][169-2][234-2][350-2][483-2][516-2];1063.58,[139-2][271-2][295-2][335-2][437-2][559-2];1062.99,[101-2][264-2][320-2][401-2][506-2][557-2];1051.52,[139-2][271-2][295-2][335-2][347-2][437-2];1042.15,[72-2][116-2][139-2][312-2][559-2][577-2];1032.7,[36-2][60-2][73-2][166-2][437-2][557-2];1030.21,[17-2][175-2][193-2][309-2][336-2][509-2];1010.59,[117-2][180-2][335-2][342-2][430-2][507-2];999.071,[25-2][180-2][181-2][204-2][254-2][467-2];991.525,[106-2][336-2][339-2][355-2][373-2][519-2];987.429
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3,[139-2][182-2][320-2][387-2][533-2][573-2];1843.28,[139-2][154-2][159-2][408-2][533-2][573-2];1839.19,[92-2][139-2][320-2][387-2][402-2][501-2];1838.03,[139-2][182-2][315-2][320-2][362-2][551-2];1837.3,[92-2][139-2][177-2][190-2][408-2][533-2];1833.41,[139-2][182-2][320-2][447-2][512-2][533-2];1830.76
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3,[139-2][182-2][320-2][387-2][533-2][573-2];1843.28,[43-2][139-2][362-2][387-2][433-2][573-2];1841.58,[139-2][154-2][159-2][408-2][533-2][573-2];1839.19,[92-2][139-2][320-2][387-2][402-2][501-2];1838.03,[139-2][182-2][315-2][320-2][362-2][551-2];1837.3
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3,[139-2][182-2][320-2][387-2][533-2][573-2];1843.28,[43-2][139-2][362-2][387-2][433-2][573-2];1841.58,[139-2][154-2][159-2][408-2][533-2][573-2];1839.19,[92-2][139-2][320-2][387-2][402-2][501-2];1838.03,[139-2][182-2][315-2][320-2][362-2][551-2];1837.3
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3,[139-2][182-2][320-2][387-2][533-2][573-2];1843.28,[43-2][139-2][362-2][387-2][433-2][573-2];1841.58,[139-2][154-2][159-2][408-2][533-2][573-2];1839.19
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3,[139-2][182-2][320-2][387-2][533-2][573-2];1843.28,[43-2][139-2][362-2][387-2][433-2][573-2];1841.58
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3,[139-2][182-2][320-2][387-2][533-2][573-2];1843.28
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[92-2][139-2][320-2][387-2][446-2][551-2];1847.3
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41,[139-2][182-2][229-2][320-2][533-2][573-2];1826.08
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[92-2][139-2][320-2][364-2][533-2][573-2];1847.41
[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27,[139-2][182-2][307-2][315-2][320-2][533-2];1842.79
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94,[139-2][182-2][320-2][387-2][501-2][533-2];1851.27
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][177-2][320-2][387-2][447-2][533-2];1895.42,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[99-2][139-2][320-2][364-2][387-2][501-2];1853.35
[139-2][182-2][315-2][364-2][447-2][533-2];1947.06,[139-2][182-2][315-2][320-2][447-2][551-2];1930.07,[139-2][182-2][320-2][447-2][501-2][533-2];1923.73,[92-2][139-2][320-2][387-2][402-2][577-2];1921.94,[92-2][139-2][320-2][362-2][448-2][485-2];1917.79,[97-2][139-2][182-2][320-2][364-2][533-2];1904.32,[139-2][182-2][315-2][320-2][512-2][533-2];1902.58,[139-2][184-2][215-2][315-2][533-2][573-2];1895.8,[139-2][177-2][320-2][387-2][447-2][533-2];1895.42,[139-2][182-2][229-2][320-2][422-2][533-2];1893.94,[139-2][182-2][229-2][320-2][447-2][533-2];1885.84,[139-2][177-2][182-2][320-2][364-2][533-2];1885.54,[97-2][139-2][182-2][320-2][364-2][573-2];1882.72,[139-2][182-2][315-2][320-2][447-2][533-2];1879.88,[139-2][182-2][315-2][408-2][447-2][533-2];1879.54,[48-2][139-2][182-2][320-2][387-2][533-2];1875.16,[154-2][170-2][362-2][387-2][446-2][447-2];1873.15,[139-2][182-2][315-2][320-2][408-2][533-2];1873.1,[139-2][182-2][315-2][320-2][364-2][533-2];1858.69,[48-2][139-2][182-2][320-2][387-2][501-2];1854.75,[139-2][182-2][320-2][408-2][447-2][533-2];1851.94
